scratched,name,number,name,number,started_at,value,starting_price,amount,placement
f,rosehill gardens,4,royal tudor,3,2019-07-27 13:06:09.304174,1100,978,7500,0
f,rosehill gardens,4,viceroy,4,2019-07-27 13:17:21.712767,1400,1092,7700,0
f,bet365 mildura,2,outlaw dot,4,2019-07-27 09:50:00.300129,3391,2600,1250,0
f,bet365 mildura,2,outlaw dot,4,2019-07-27 09:50:00.300129,2750,2600,2000,0
f,bet365 mildura,4,equilite,6,2019-07-27 09:33:49.791562,2750,1956,3700,0
f,rosehill gardens,7,salsonic,12,2019-07-27 11:07:44.402831,2600,2800,5300,0
f,rosehill gardens,7,take it intern,7,2019-07-27 15:00:06.540483,700,793,9200,0
f,caulfield,2,raven's blaze,8,2019-07-27 12:12:09.97997,750,727,10000,0
f,caulfield,3,campobasso,14,2019-07-27 12:31:41.24162,535,557,5000,0
f,caulfield,3,satori,7,2019-07-27 12:51:07.88557,590,540,8900,2
f,aquis beaudesert,2,electric ellyse,7,2019-07-27 12:42:23.276413,1800,1388,1400,0
f,aquis beaudesert,2,electric ellyse,7,2019-07-27 09:31:39.529826,2100,1388,1700,0
f,aquis beaudesert,3,the demtel man,6,2019-07-27 09:44:28.997394,900,842,12400,0
f,caulfield,7,news girl,3,2019-07-27 15:23:01.78739,1400,1028,7600,0
f,caulfield,8,cliff's edge,3,2019-07-27 16:11:43.977003,853,708,550,2
f,caulfield,7,sweet jazz,9,2019-07-27 15:28:56.983833,1900,2400,5500,0
f,caulfield,9,i thought so,3,2019-07-27 16:53:43.051976,600,640,11000,0
f,eagle farm,1,private hero,8,2019-07-27 10:59:32.948022,3600,7261,2800,0
f,eagle farm,2,centrefire,10,2019-07-27 12:13:43.606354,1981,1641,1006,0
f,eagle farm,3,hirtshals,1,2019-07-27 12:50:32.512385,2711,3276,2400,0
f,aquis beaudesert,4,mywifesaidno,6,2019-07-27 11:17:18.517415,650,350,15100,2
f,aquis beaudesert,4,mywifesaidno,6,2019-07-27 10:42:51.964462,1135,350,4166,2
f,aquis beaudesert,4,northern divine,7,2019-07-27 09:34:56.567603,1400,2500,7600,0
f,aquis beaudesert,5,temujin's moon,9,2019-07-27 14:44:05.814947,700,640,6200,2
f,aquis beaudesert,5,temujin's moon,9,2019-07-27 14:44:05.814947,665,640,4716,2
f,aquis beaudesert,6,capital city,12,2019-07-27 15:18:51.246035,800,720,10100,1
f,aquis beaudesert,6,capital city,12,2019-07-27 09:02:54.358429,1500,720,7100,1
f,aquis beaudesert,6,mishani roman,13,2019-07-27 09:47:34.597894,1000,1050,5400,0
f,aquis beaudesert,6,miss sminker,14,2019-07-27 11:04:32.07373,8100,17701,400,0
f,aquis beaudesert,7,reset's son,14,2019-07-27 16:02:40.069013,700,588,9200,0
f,aquis beaudesert,7,walk to the bar,9,2019-07-27 13:21:44.370878,1820,1800,5800,0
f,roma,2,reverse logic,7,2019-07-27 09:46:50.664597,5177,5500,500,2
f,roma,4,rocksetta,2,2019-07-27 15:37:35.076777,513,444,10100,0
f,roma,5,eschiele,3,2019-07-27 11:51:18.198754,900,521,11700,0
f,eagle farm,9,epic girl,14,2019-07-27 10:48:46.448213,750,386,15300,2
f,toowoomba,1,batten,9,2019-07-27 09:39:36.770196,1200,2200,1000,0
f,toowoomba,1,batten,9,2019-07-27 09:39:36.770196,1200,2200,9000,0
f,roma,6,ruler's pride,6,2019-07-27 09:31:28.73075,3250,2149,1970,0
f,toowoomba,2,evamac,6,2019-07-27 15:44:41.271813,500,413,5300,0
f,toowoomba,4,ardoyne road,2,2019-07-27 18:06:52.695751,373,454,811,0
f,toowoomba,5,whitterick,5,2019-07-27 19:15:00.297653,500,380,10100,0
f,townsville,2,otherside,5,2019-07-27 12:41:12.32091,420,374,886,2
f,townsville,3,persistent shadow,10,2019-07-27 13:31:33.656112,12600,2849,800,0
f,toowoomba,7,i know yves,2,2019-07-27 09:24:43.131358,3327,3428,1745,0
f,townsville,5,nic's time,8,2019-07-27 14:53:24.367701,440,418,11800,0
f,townsville,5,kiss the boss,9,2019-07-27 14:39:52.214636,1400,1194,5100,0
f,townsville,5,sandy town,11,2019-07-27 11:55:00.66426,1100,840,5600,0
f,townsville,5,diamond country,12,2019-07-27 14:20:14.186787,650,616,9100,0
f,townsville,5,gohardonhula,7,2019-07-27 13:52:10.834616,1700,1416,1300,0
f,townsville,7,hardern,10,2019-07-27 12:57:30.225334,650,500,13700,2
f,townsville,8,bullion wolf,3,2019-07-27 09:27:28.967824,1000,1343,600,0
f,townsville,8,bullion wolf,3,2019-07-27 09:27:28.967824,1000,1343,11100,0
f,townsville,8,beraht,2,2019-07-27 09:53:55.499518,3767,3514,500,0
f,townsville,8,beraht,2,2019-07-27 09:53:55.499518,3400,3514,1900,0
f,townsville,8,beraht,2,2019-07-27 09:53:55.499518,4100,3514,2000,0
f,morphettville,5,kid flash,7,2019-07-27 10:29:15.071543,1600,1716,3300,0
f,morphettville,5,akkacan,8,2019-07-27 11:33:04.496065,1300,1182,4400,0
f,morphettville,7,zizzis,6,2019-07-27 16:22:34.857307,1166,1792,2238,0
f,gosford,1,not a biggie,3,2019-07-27 11:59:06.498424,811,904,15100,0
f,coonabarabran,3,have a go joe,2,2019-07-27 11:38:14.622886,380,246,13000,2
f,eagle farm,7,fratellino,9,2019-07-27 11:28:57.090543,2100,1150,10000,0
f,eagle farm,9,perfect aim,15,2019-07-27 11:25:32.451207,6100,3600,300,0
f,sapphire coast,1,mythalogical,4,2019-07-28 09:41:26.980618,1120,2561,9100,2
f,sapphire coast,2,peggy rose,5,2019-07-28 12:19:50.328573,1000,620,5000,2
f,sapphire coast,2,the guru,10,2019-07-28 13:49:47.010895,1500,1500,6600,0
f,tamworth,1,kynuna,4,2019-07-28 09:07:14.795569,1600,2636,6600,0
f,tamworth,2,mended,9,2019-07-28 13:02:12.683838,1600,1271,3400,2
f,sapphire coast,6,titian storm,7,2019-07-28 09:50:38.368915,1500,2895,7100,0
f,sapphire coast,6,titian storm,7,2019-07-28 09:50:38.368915,1500,2895,400,0
f,sapphire coast,7,excitable,15,2019-07-28 12:36:29.479018,1400,550,7100,0
f,sapphire coast,7,excitable,15,2019-07-28 12:36:29.479018,1400,550,3900,0
f,sapphire coast,7,joel,3,2019-07-28 16:44:06.833986,1541,1750,6200,0
f,tamworth,5,blinkin legend,5,2019-07-28 14:47:50.009898,750,769,8000,1
f,tamworth,6,olivia's girl,17,2019-07-28 09:54:29.535842,3701,5500,1000,0
f,tamworth,5,buddy honest,7,2019-07-28 12:22:05.709315,2000,880,5200,0
f,tamworth,6,two bills,12,2019-07-28 14:41:44.610773,11100,12900,900,0
f,tamworth,6,two bills,12,2019-07-28 14:41:44.610773,10100,12900,200,0
f,tamworth,6,raided,10,2019-07-28 15:14:24.861737,600,436,7700,0
f,tamworth,7,outta space,13,2019-07-28 15:58:59.684739,3400,3137,3000,0
f,bendigo,3,divisor,14,2019-07-28 10:01:39.837956,1500,949,7100,0
f,bendigo,5,meteor rising,8,2019-07-28 09:23:40.732822,2100,2300,4700,0
f,bendigo,5,encavage,7,2019-07-28 13:43:31.018467,1300,1350,7600,2
f,bendigo,5,encavage,7,2019-07-28 13:43:31.018467,1300,1350,4400,2
f,bendigo,6,so you swing,7,2019-07-28 11:49:35.924311,1200,1300,3800,0
f,bendigo,7,snows bro,4,2019-07-28 14:23:53.102972,800,994,3300,0
f,bendigo,7,snows bro,4,2019-07-28 14:23:53.102972,800,994,11700,0
f,bendigo,7,snows bro,4,2019-07-28 12:23:02.699288,1800,994,3500,0
f,bendigo,7,conspicuous maid,12,2019-07-28 10:05:52.530051,2600,4287,4000,0
f,bendigo,7,conspicuous maid,12,2019-07-28 10:05:52.530051,2600,4287,1100,0
f,bendigo,8,whenever wherever,2,2019-07-28 12:50:27.764658,450,420,9900,2
f,bendigo,8,black opal,4,2019-07-28 12:08:56.588895,2600,2038,2800,0
f,bendigo,9,vellastar,5,2019-07-28 16:08:49.092032,1600,1416,3700,0
f,bendigo,9,heavenward,10,2019-07-28 15:02:04.22714,850,819,13300,0
f,bendigo,9,reward with return,13,2019-07-28 16:14:37.747503,2263,2135,4700,0
f,bendigo,10,confluence,3,2019-07-28 16:41:53.5743,480,430,8000,1
f,bendigo,10,confluence,3,2019-07-28 11:29:02.994528,750,430,700,1
f,sunshine coast,2,aquajak,3,2019-07-28 13:21:41.34329,2100,1108,5000,0
f,sunshine coast,4,coach,2,2019-07-28 11:02:21.872419,1041,620,4545,0
f,sunshine coast,4,coach,2,2019-07-28 11:02:21.872419,1100,620,700,0
f,sunshine coast,4,coach,2,2019-07-28 11:02:21.872419,1120,620,9800,0
f,sunshine coast,3,vanderwink,3,2019-07-28 13:59:24.25687,1417,1254,5058,0
f,sunshine coast,5,eeyore,6,2019-07-28 10:26:26.846507,2600,1238,2500,0
f,sunshine coast,5,eeyore,6,2019-07-28 10:26:26.846507,2639,1238,1785,0
f,sunshine coast,6,finnferno,7,2019-07-28 14:54:44.763675,550,530,7100,2
f,sunshine coast,6,finnferno,7,2019-07-28 14:54:44.763675,552,530,584,2
f,sunshine coast,8,gypsy toff,1,2019-07-28 16:48:42.824208,420,375,2634,2
f,devonport tapeta synthetic,1,luna sky,4,2019-07-28 09:20:31.434946,1400,1600,7700,0
f,devonport tapeta synthetic,1,noosafy,5,2019-07-28 09:27:05.548317,4100,4911,2500,0
f,devonport tapeta synthetic,1,go for it,7,2019-07-28 09:33:26.198527,3400,6500,2300,0
f,devonport tapeta synthetic,1,go for it,7,2019-07-28 09:33:26.198527,3222,6500,1641,0
f,gawler,3,the master,7,2019-07-28 14:41:00.041629,1400,1050,5700,0
f,gawler,4,autumn's best,4,2019-07-28 15:07:01.247462,700,496,7200,2
f,gawler,5,hilumiere,5,2019-07-28 11:54:59.731889,1100,716,4700,1
f,gawler,6,spiritos,7,2019-07-28 16:18:36.239369,2420,3400,2100,0
f,gawler,7,behave,10,2019-07-28 15:24:03.483908,750,1035,7300,0
f,devonport tapeta synthetic,4,joe palooka,1,2019-07-28 12:19:33.84665,900,470,6300,0
f,devonport tapeta synthetic,6,voices,6,2019-07-28 12:15:07.426814,2100,1257,5000,0
f,devonport tapeta synthetic,6,flying geepee,9,2019-07-28 12:04:00.282481,2600,895,4000,0
f,devonport tapeta synthetic,6,brockton punch,8,2019-07-28 14:16:24.247308,2600,1700,600,0
f,devonport tapeta synthetic,8,coutinho,3,2019-07-28 15:12:44.960884,1167,643,2398,0
f,devonport tapeta synthetic,3,tara's design,7,2019-07-28 12:35:30.892016,1419,1593,7200,2
f,devonport tapeta synthetic,3,tara's design,7,2019-07-28 11:09:42.30779,1100,1593,9100,2
f,devonport tapeta synthetic,8,geegees gran lodge,7,2019-07-28 14:22:13.704288,750,560,11000,0
f,bathurst,1,jonjo's comet,5,2019-07-29 12:48:22.283176,4100,2600,2500,1
f,bathurst,1,cometus,6,2019-07-29 12:47:04.413145,666,794,2372,0
f,bathurst,1,cometus,6,2019-07-29 12:47:04.413145,710,794,3200,0
f,bathurst,1,izzat,7,2019-07-29 12:20:19.842082,2600,1850,4000,2
f,bathurst,3,dragon's shadow,9,2019-07-29 11:56:17.615812,2600,1650,4000,0
f,bathurst,3,run like a rebel,7,2019-07-29 13:07:51.667866,1300,655,8300,0
f,bathurst,3,narrow neck nelson,10,2019-07-29 12:12:35.556832,1500,703,7100,0
f,bathurst,5,mucker,7,2019-07-29 14:52:01.417029,2150,1550,4800,0
f,bathurst,5,mucker,7,2019-07-29 12:34:22.723313,2300,1550,2200,0
f,bathurst,5,mucker,7,2019-07-29 14:52:01.417029,2100,1550,5000,0
f,bathurst,4,annecy,1,2019-07-29 11:47:21.632419,800,808,8500,0
f,bathurst,5,heavenly glory,8,2019-07-29 15:21:47.868463,210,179,9300,2
